sample	unit	fq1	fq2	parhap
clean_C91640_dihaploids	KFRAG_00676_b	KFRAG_00676_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00676_c	KFRAG_00676_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00677	KFRAG_00677.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00677_b	KFRAG_00677_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00677_c	KFRAG_00677_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00678	KFRAG_00678.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00678_b	KFRAG_00678_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00678_c	KFRAG_00678_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00679	KFRAG_00679.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00679_b	KFRAG_00679_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00679_c	KFRAG_00679_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00680	KFRAG_00680.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00680_b	KFRAG_00680_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00680_c	KFRAG_00680_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00681	KFRAG_00681.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00681_b	KFRAG_00681_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00681_c	KFRAG_00681_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00682	KFRAG_00682.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00682_b	KFRAG_00682_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00682_c	KFRAG_00682_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00683	KFRAG_00683.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00683_b	KFRAG_00683_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00683_c	KFRAG_00683_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00684	KFRAG_00684.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00684_b	KFRAG_00684_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00684_c	KFRAG_00684_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00685	KFRAG_00685.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00685_b	KFRAG_00685_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00685_c	KFRAG_00685_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00686	KFRAG_00686.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00686_b	KFRAG_00686_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00686_c	KFRAG_00686_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00687	KFRAG_00687.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00687_b	KFRAG_00687_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00687_c	KFRAG_00687_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00688	KFRAG_00688.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00688_b	KFRAG_00688_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00688_c	KFRAG_00688_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00689	KFRAG_00689.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00689_b	KFRAG_00689_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00689_c	KFRAG_00689_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00690	KFRAG_00690.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00690_b	KFRAG_00690_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00690_c	KFRAG_00690_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00691	KFRAG_00691.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00691_b	KFRAG_00691_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00691_c	KFRAG_00691_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00692	KFRAG_00692.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00692_b	KFRAG_00692_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00692_c	KFRAG_00692_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00693	KFRAG_00693.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00693_b	KFRAG_00693_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00693_c	KFRAG_00693_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00694	KFRAG_00694.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00694_b	KFRAG_00694_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00694_c	KFRAG_00694_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00695	KFRAG_00695.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00695_b	KFRAG_00695_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00695_c	KFRAG_00695_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00696	KFRAG_00696.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00696_b	KFRAG_00696_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00696_c	KFRAG_00696_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00697	KFRAG_00697.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00697_b	KFRAG_00697_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00697_c	KFRAG_00697_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00698	KFRAG_00698.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00698_b	KFRAG_00698_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00698_c	KFRAG_00698_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00699	KFRAG_00699.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00699_b	KFRAG_00699_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00699_c	KFRAG_00699_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00700	KFRAG_00700.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00700_b	KFRAG_00700_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00700_c	KFRAG_00700_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00701	KFRAG_00701.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00701_b	KFRAG_00701_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00701_c	KFRAG_00701_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00702	KFRAG_00702.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00702_b	KFRAG_00702_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00702_c	KFRAG_00702_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00704	KFRAG_00704.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00704_b	KFRAG_00704_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00704_c	KFRAG_00704_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00705	KFRAG_00705.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00705_b	KFRAG_00705_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00705_c	KFRAG_00705_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00706	KFRAG_00706.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00706_b	KFRAG_00706_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00706_c	KFRAG_00706_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00707	KFRAG_00707.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00707_b	KFRAG_00707_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00707_c	KFRAG_00707_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00708	KFRAG_00708.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00708_b	KFRAG_00708_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00708_c	KFRAG_00708_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00709	KFRAG_00709.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00709_b	KFRAG_00709_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00709_c	KFRAG_00709_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00710	KFRAG_00710.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00710_b	KFRAG_00710_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00710_c	KFRAG_00710_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00711	KFRAG_00711.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00711_b	KFRAG_00711_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00711_c	KFRAG_00711_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00712	KFRAG_00712.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00712_b	KFRAG_00712_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00712_c	KFRAG_00712_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00713	KFRAG_00713.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00713_b	KFRAG_00713_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00713_c	KFRAG_00713_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00714	KFRAG_00714.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00714_b	KFRAG_00714_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00714_c	KFRAG_00714_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00715	KFRAG_00715.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00715_b	KFRAG_00715_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00715_c	KFRAG_00715_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00716	KFRAG_00716.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00716_b	KFRAG_00716_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00716_c	KFRAG_00716_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00719	KFRAG_00719.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00719_b	KFRAG_00719_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00719_c	KFRAG_00719_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00720	KFRAG_00720.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00720_b	KFRAG_00720_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00720_c	KFRAG_00720_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00721	KFRAG_00721.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00721_b	KFRAG_00721_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00721_c	KFRAG_00721_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00722	KFRAG_00722.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00722_b	KFRAG_00722_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00722_c	KFRAG_00722_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00723	KFRAG_00723.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00723_b	KFRAG_00723_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00723_c	KFRAG_00723_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00724	KFRAG_00724.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00724_b	KFRAG_00724_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00724_c	KFRAG_00724_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00725	KFRAG_00725.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00725_b	KFRAG_00725_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00725_c	KFRAG_00725_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00727	KFRAG_00727.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00727_b	KFRAG_00727_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00727_c	KFRAG_00727_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00728	KFRAG_00728.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00728_b	KFRAG_00728_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00728_c	KFRAG_00728_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00729	KFRAG_00729.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00729_b	KFRAG_00729_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00729_c	KFRAG_00729_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00730	KFRAG_00730.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00730_b	KFRAG_00730_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00730_c	KFRAG_00730_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00731	KFRAG_00731.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00731_b	KFRAG_00731_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00731_c	KFRAG_00731_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00732	KFRAG_00732.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00732_b	KFRAG_00732_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00732_c	KFRAG_00732_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00733	KFRAG_00733.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00733_b	KFRAG_00733_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00733_c	KFRAG_00733_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00734	KFRAG_00734.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00734_b	KFRAG_00734_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00734_c	KFRAG_00734_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00735	KFRAG_00735.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00735_b	KFRAG_00735_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00735_c	KFRAG_00735_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00736	KFRAG_00736.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00736_b	KFRAG_00736_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00736_c	KFRAG_00736_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00737	KFRAG_00737.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00737_b	KFRAG_00737_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00737_c	KFRAG_00737_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00738	KFRAG_00738.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00738_b	KFRAG_00738_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00738_c	KFRAG_00738_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00739	KFRAG_00739.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00739_b	KFRAG_00739_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00739_c	KFRAG_00739_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00740	KFRAG_00740.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00740_b	KFRAG_00740_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00740_c	KFRAG_00740_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00741	KFRAG_00741.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00741_b	KFRAG_00741_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00741_c	KFRAG_00741_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00742	KFRAG_00742.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00742_b	KFRAG_00742_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00742_c	KFRAG_00742_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00744	KFRAG_00744.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00744_b	KFRAG_00744_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00744_c	KFRAG_00744_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00745	KFRAG_00745.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00745_b	KFRAG_00745_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00745_c	KFRAG_00745_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00747	KFRAG_00747.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00747_b	KFRAG_00747_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00747_c	KFRAG_00747_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00748	KFRAG_00748.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00748_b	KFRAG_00748_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00748_c	KFRAG_00748_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00749	KFRAG_00749.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00749_b	KFRAG_00749_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00749_c	KFRAG_00749_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00750	KFRAG_00750.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00750_b	KFRAG_00750_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00750_c	KFRAG_00750_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00751	KFRAG_00751.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00751_b	KFRAG_00751_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00751_c	KFRAG_00751_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00752	KFRAG_00752.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00752_b	KFRAG_00752_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00752_c	KFRAG_00752_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00753	KFRAG_00753.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00753_b	KFRAG_00753_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00753_c	KFRAG_00753_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00754	KFRAG_00754.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00754_b	KFRAG_00754_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00754_c	KFRAG_00754_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00755	KFRAG_00755.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00755_b	KFRAG_00755_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00755_c	KFRAG_00755_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00756	KFRAG_00756.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00756_b	KFRAG_00756_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_00756_c	KFRAG_00756_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_01027	KFRAG_01027.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_01027_b	KFRAG_01027_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_01027_c	KFRAG_01027_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_01028	KFRAG_01028.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_01028_b	KFRAG_01028_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_01028_c	KFRAG_01028_c.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_01030	KFRAG_01030.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_01030_b	KFRAG_01030_b.fq.gz	NaN	haploid
clean_C91640_dihaploids	KFRAG_01030_c	KFRAG_01030_c.fq.gz	NaN	haploid
clean_C92172_dihaploids	KFRAG_00432	MM138_S138_L008_R1_001.fastq.gz	NaN	haploid
clean_C92172_dihaploids	KFRAG_00433	MM139_S139_L008_R1_001.fastq.gz	NaN	haploid
clean_C92172_dihaploids	KFRAG_00434	MM140_S140_L008_R1_001.fastq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01188	KFRAG_01188.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01188_b	KFRAG_01188_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01188_c	KFRAG_01188_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01189	KFRAG_01189.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01189_b	KFRAG_01189_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01189_c	KFRAG_01189_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01195	KFRAG_01195.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01195_b	KFRAG_01195_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01195_c	KFRAG_01195_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01197	KFRAG_01197.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01197_b	KFRAG_01197_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01197_c	KFRAG_01197_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01198	KFRAG_01198.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01198_b	KFRAG_01198_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01198_c	KFRAG_01198_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01199	KFRAG_01199.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01199_b	KFRAG_01199_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01199_c	KFRAG_01199_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01200	KFRAG_01200.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01200_b	KFRAG_01200_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01200_c	KFRAG_01200_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01201	KFRAG_01201.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01201_b	KFRAG_01201_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01201_c	KFRAG_01201_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01202	KFRAG_01202.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01202_b	KFRAG_01202_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01202_c	KFRAG_01202_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01203	KFRAG_01203.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01203_b	KFRAG_01203_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01203_c	KFRAG_01203_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01205	KFRAG_01205.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01205_b	KFRAG_01205_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01205_c	KFRAG_01205_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01207	KFRAG_01207.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01207_b	KFRAG_01207_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01207_c	KFRAG_01207_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01209	KFRAG_01209.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01209_b	KFRAG_01209_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01209_c	KFRAG_01209_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01210	KFRAG_01210.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01210_b	KFRAG_01210_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01210_c	KFRAG_01210_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01211	KFRAG_01211.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01211_b	KFRAG_01211_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01211_c	KFRAG_01211_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01212	KFRAG_01212.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01212_b	KFRAG_01212_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01212_c	KFRAG_01212_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01213	KFRAG_01213.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01213_b	KFRAG_01213_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_01213_c	KFRAG_01213_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_00489	KFRAG_00489.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_00489_b	KFRAG_00489_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_00489_c	KFRAG_00489_c.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_00490	KFRAG_00490.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_00490_b	KFRAG_00490_b.fq.gz	NaN	haploid
clean_C93154_dihaploids	KFRAG_00490_c	KFRAG_00490_c.fq.gz	NaN	haploid
